시설물명,위도,경도,카테고리
도로적색표면_성남-01-017_150,37.388615,127.080635,도로적색표면
도로적색표면_성남-01-017_151,37.388669,127.080048,도로적색표면
도로적색표면_성남-01-017_152,37.388726,127.080073,도로적색표면
도로적색표면_성남-01-017_153,37.388907,127.078859,도로적색표면
도로적색표면_성남-01-017_154,37.388971,127.078908,도로적색표면
도로적색표면_성남-01-017_155,37.389275,127.076963,도로적색표면
도로적색표면_성남-01-017_156,37.389336,127.076974,도로적색표면
도로적색표면_성남-01-017_157,37.389015,127.075528,도로적색표면
도로적색표면_성남-01-017_158,37.389499,127.075571,도로적색표면
도로적색표면_성남-01-018_159,37.391512,127.068626,도로적색표면
도로적색표면_성남-01-018_160,37.391064,127.068011,도로적색표면
도로적색표면_성남-01-018_161,37.391859,127.068007,도로적색표면
도로적색표면_성남-01-018_162,37.391853,127.068087,도로적색표면
도로적색표면_성남-01-018_163,37.392088,127.068038,도로적색표면
도로적색표면_성남-01-018_164,37.392083,127.068119,도로적색표면
도로적색표면_성남-01-018_165,37.392251,127.068149,도로적색표면
도로적색표면_성남-01-018_166,37.392258,127.068075,도로적색표면
도로적색표면_성남-01-018_167,37.392665,127.066623,도로적색표면
도로적색표면_성남-01-018_168,37.392646,127.066831,도로적색표면
도로적색표면_성남-01-018_169,37.392607,127.067439,도로적색표면
도로적색표면_성남-01-018_170,37.392584,127.067439,도로적색표면
도로적색표면_성남-01-018_171,37.392766,127.068774,도로적색표면
도로적색표면_성남-01-018_172,37.392822,127.068722,도로적색표면
도로적색표면_성남-01-018_173,37.392971,127.069211,도로적색표면
도로적색표면_성남-01-018_174,37.393015,127.069168,도로적색표면
도로적색표면_성남-01-018_175,37.393037,127.069446,도로적색표면
도로적색표면_성남-01-018_176,37.393093,127.069428,도로적색표면
도로적색표면_성남-01-018_177,37.392978,127.070204,도로적색표면
도로적색표면_성남-01-018_178,37.392975,127.070254,도로적색표면
도로적색표면_성남-01-018_179,37.391916,127.069627,도로적색표면
도로적색표면_성남-01-018_180,37.391952,127.069631,도로적색표면
도로적색표면_성남-01-018_181,37.392858,127.069213,도로적색표면
도로적색표면_성남-01-018_182,37.393115,127.070169,도로적색표면
도로적색표면_성남-01-018_183,37.393171,127.070176,도로적색표면
도로적색표면_성남-01-019_184,37.392595,127.098303,도로적색표면
도로적색표면_성남-01-019_185,37.394503,127.098235,도로적색표면
도로적색표면_성남-01-019_186,37.394726,127.098665,도로적색표면
도로적색표면_성남-01-019_187,37.394713,127.099966,도로적색표면
도로적색표면_성남-01-019_188,37.394877,127.098118,도로적색표면
도로적색표면_성남-01-019_189,37.394828,127.100246,도로적색표면
도로적색표면_성남-01-019_190,37.394578,127.100327,도로적색표면
도로적색표면_성남-01-019_191,37.393492,127.100145,도로적색표면
도로적색표면_성남-01-019_192,37.392731,127.099997,도로적색표면
도로적색표면_성남-01-019_193,37.392479,127.099802,도로적색표면
