시설물명,위도,경도,카테고리
보호구역표지판_성남-01-012_169,37.418383,127.136166,보호구역표지판
보호구역표지판_성남-01-012_170,37.418832,127.134939,보호구역표지판
보호구역표지판_성남-01-012_171,37.418679,127.134111,보호구역표지판
보호구역표지판_성남-01-012_172,37.418674,127.133786,보호구역표지판
보호구역표지판_성남-01-012_173,37.418692,127.132549,보호구역표지판
보호구역표지판_성남-01-012_174,37.418692,127.132184,보호구역표지판
보호구역표지판_성남-01-012_175,37.418692,127.131893,보호구역표지판
보호구역표지판_성남-01-012_176,37.418693,127.131142,보호구역표지판
보호구역표지판_성남-01-012_177,37.418696,127.130877,보호구역표지판
보호구역표지판_성남-01-012_178,37.417464,127.134046,보호구역표지판
보호구역표지판_성남-01-013_179,37.360317,127.115034,보호구역표지판
보호구역표지판_성남-01-013_180,37.361594,127.115022,보호구역표지판
보호구역표지판_성남-01-013_181,37.361826,127.114631,보호구역표지판
보호구역표지판_성남-01-013_182,37.363081,127.114629,보호구역표지판
보호구역표지판_성남-01-013_183,37.361786,127.114591,보호구역표지판
보호구역표지판_성남-01-014_184,37.405574,127.127698,보호구역표지판
보호구역표지판_성남-01-014_185,37.405578,127.127382,보호구역표지판
보호구역표지판_성남-01-014_186,37.405298,127.127144,보호구역표지판
보호구역표지판_성남-01-014_187,37.405307,127.126772,보호구역표지판
보호구역표지판_성남-01-014_188,37.405291,127.125007,보호구역표지판
보호구역표지판_성남-01-014_189,37.407214,127.125284,보호구역표지판
보호구역표지판_성남-01-014_190,37.407292,127.125536,보호구역표지판
보호구역표지판_성남-01-014_191,37.407257,127.125284,보호구역표지판
보호구역표지판_성남-01-014_192,37.409102,127.124831,보호구역표지판
보호구역표지판_성남-01-015_193,37.356874,127.106119,보호구역표지판
보호구역표지판_성남-01-015_194,37.357507,127.106106,보호구역표지판
보호구역표지판_성남-01-015_195,37.357649,127.106106,보호구역표지판
보호구역표지판_성남-01-015_196,37.357744,127.105881,보호구역표지판
보호구역표지판_성남-01-015_197,37.358338,127.106101,보호구역표지판
보호구역표지판_성남-01-015_198,37.358424,127.105876,보호구역표지판
보호구역표지판_성남-01-015_199,37.358548,127.105871,보호구역표지판
보호구역표지판_성남-01-015_200,37.359283,127.105868,보호구역표지판
보호구역표지판_성남-01-015_201,37.359728,127.106249,보호구역표지판
보호구역표지판_성남-01-015_202,37.360062,127.105785,보호구역표지판
보호구역표지판_성남-01-015_203,37.361585,127.105855,보호구역표지판
보호구역표지판_성남-01-016_204,37.396128,127.115208,보호구역표지판
보호구역표지판_성남-01-016_205,37.396315,127.115597,보호구역표지판
보호구역표지판_성남-01-016_206,37.396127,127.115696,보호구역표지판
보호구역표지판_성남-01-016_207,37.395556,127.117021,보호구역표지판
보호구역표지판_성남-01-016_208,37.397007,127.116622,보호구역표지판
보호구역표지판_성남-01-016_209,37.394412,127.117019,보호구역표지판
보호구역표지판_성남-01-016_210,37.394461,127.118555,보호구역표지판
보호구역표지판_성남-01-016_211,37.396161,127.117174,보호구역표지판
보호구역표지판_성남-01-017_212,37.391046,127.079376,보호구역표지판
보호구역표지판_성남-01-017_213,37.390971,127.079364,보호구역표지판
보호구역표지판_성남-01-017_214,37.390754,127.079406,보호구역표지판
보호구역표지판_성남-01-017_215,37.390535,127.079999,보호구역표지판
보호구역표지판_성남-01-017_216,37.390297,127.081021,보호구역표지판
보호구역표지판_성남-01-017_217,37.390121,127.081627,보호구역표지판
보호구역표지판_성남-01-017_218,37.390531,127.081512,보호구역표지판
보호구역표지판_성남-01-017_219,37.389808,127.081351,보호구역표지판
보호구역표지판_성남-01-017_220,37.389495,127.081039,보호구역표지판
보호구역표지판_성남-01-017_221,37.388861,127.080821,보호구역표지판
보호구역표지판_성남-01-017_222,37.388658,127.080991,보호구역표지판
보호구역표지판_성남-01-017_223,37.388571,127.081109,보호구역표지판
보호구역표지판_성남-01-017_224,37.388571,127.081109,보호구역표지판
보호구역표지판_성남-01-017_225,37.388647,127.080079,보호구역표지판
보호구역표지판_성남-01-017_226,37.389022,127.078185,보호구역표지판
보호구역표지판_성남-01-017_227,37.389181,127.077403,보호구역표지판
보호구역표지판_성남-01-017_228,37.389295,127.077421,보호구역표지판
보호구역표지판_성남-01-017_229,37.389251,127.076305,보호구역표지판
보호구역표지판_성남-01-017_230,37.389238,127.075737,보호구역표지판
보호구역표지판_성남-01-017_231,37.389405,127.074727,보호구역표지판
보호구역표지판_성남-01-017_232,37.389051,127.075568,보호구역표지판
보호구역표지판_성남-01-017_233,37.388898,127.075508,보호구역표지판
보호구역표지판_성남-01-017_234,37.389778,127.075569,보호구역표지판
보호구역표지판_성남-01-017_235,37.389929,127.075577,보호구역표지판
보호구역표지판_성남-01-018_236,37.391655,127.069681,보호구역표지판
보호구역표지판_성남-01-018_237,37.391337,127.067135,보호구역표지판
보호구역표지판_성남-01-018_238,37.390226,127.067995,보호구역표지판
보호구역표지판_성남-01-018_239,37.391708,127.068132,보호구역표지판
보호구역표지판_성남-01-018_240,37.392088,127.068191,보호구역표지판
보호구역표지판_성남-01-018_241,37.392409,127.068002,보호구역표지판
보호구역표지판_성남-01-018_242,37.392661,127.066388,보호구역표지판
보호구역표지판_성남-01-018_243,37.392851,127.068635,보호구역표지판
보호구역표지판_성남-01-018_244,37.393147,127.069434,보호구역표지판
보호구역표지판_성남-01-018_245,37.393061,127.070188,보호구역표지판
보호구역표지판_성남-01-018_246,37.392913,127.069142,보호구역표지판
보호구역표지판_성남-01-019_247,37.391965,127.098446,보호구역표지판
보호구역표지판_성남-01-019_248,37.392018,127.099211,보호구역표지판
보호구역표지판_성남-01-019_249,37.391976,127.099864,보호구역표지판
보호구역표지판_성남-01-019_250,37.392564,127.098348,보호구역표지판
보호구역표지판_성남-01-019_251,37.392688,127.098572,보호구역표지판
보호구역표지판_성남-01-019_252,37.392779,127.098793,보호구역표지판
보호구역표지판_성남-01-019_253,37.392993,127.100801,보호구역표지판
보호구역표지판_성남-01-019_254,37.394641,127.098696,보호구역표지판
보호구역표지판_성남-01-019_255,37.394632,127.098361,보호구역표지판
보호구역표지판_성남-01-019_256,37.394637,127.100352,보호구역표지판
보호구역표지판_성남-01-019_257,37.394661,127.098099,보호구역표지판
보호구역표지판_성남-01-019_258,37.394813,127.100217,보호구역표지판
보호구역표지판_성남-01-019_259,37.395643,127.098055,보호구역표지판
보호구역표지판_성남-01-019_260,37.396128,127.097972,보호구역표지판
보호구역표지판_성남-01-020_261,37.386284,127.112339,보호구역표지판
보호구역표지판_성남-01-020_262,37.385791,127.111626,보호구역표지판
