시설물명,위도,경도,카테고리
횡단보도_수정-118,37.455376,127.106956,횡단보도
횡단보도_수정-119,37.449567,127.10522,횡단보도
횡단보도_수정-120,37.448233,127.104853,횡단보도
횡단보도_수정-121,37.446105,127.10372,횡단보도
횡단보도_수정-122,37.444886,127.103599,횡단보도
횡단보도_수정-123,37.438213,127.10407,횡단보도
횡단보도_수정-124,37.437519,127.10628,횡단보도
횡단보도_수정-125,37.432696,127.103341,횡단보도
횡단보도_수정-126,37.430745,127.102187,횡단보도
횡단보도_수정-127,37.42937,127.101966,횡단보도
횡단보도_수정-128,37.424982,127.102295,횡단보도
횡단보도_수정-129,37.424184,127.102765,횡단보도
횡단보도_수정-130,37.422858,127.102427,횡단보도
횡단보도_수정-131,37.420335,127.101799,횡단보도
횡단보도_수정-132,37.416267,127.101543,횡단보도
횡단보도_수정-133,37.412276,127.099739,횡단보도
횡단보도_수정-134,37.41022,127.098979,횡단보도
횡단보도_수정-135,37.452502,127.158116,횡단보도
횡단보도_수정-136,37.450991,127.158794,횡단보도
횡단보도_수정-137,37.451534,127.156804,횡단보도
횡단보도_수정-138,37.451335,127.157559,횡단보도
횡단보도_중원-1,37.43163,127.179041,횡단보도
횡단보도_중원-2,37.432056,127.173432,횡단보도
횡단보도_중원-3,37.431287,127.171782,횡단보도
횡단보도_중원-4,37.430585,127.167182,횡단보도
횡단보도_중원-5,37.432874,127.167488,횡단보도
횡단보도_중원-6,37.43318,127.164079,횡단보도
횡단보도_중원-7,37.433774,127.159894,횡단보도
횡단보도_중원-8,37.432409,127.1573,횡단보도
횡단보도_중원-9,37.429927,127.154979,횡단보도
횡단보도_중원-10,37.429078,127.149759,횡단보도
횡단보도_중원-11,37.430403,127.148446,횡단보도
횡단보도_중원-12,37.429212,127.146239,횡단보도
횡단보도_중원-13,37.428009,127.14493,횡단보도
횡단보도_중원-14,37.427959,127.141697,횡단보도
횡단보도_중원-15,37.429254,127.140983,횡단보도
횡단보도_중원-16,37.429855,127.136793,횡단보도
횡단보도_중원-17,37.429319,127.135191,횡단보도
횡단보도_중원-18,37.428609,127.132694,횡단보도
횡단보도_중원-19,37.428528,127.132382,횡단보도
횡단보도_중원-20,37.447537,127.171375,횡단보도
횡단보도_중원-21,37.446254,127.170236,횡단보도
횡단보도_중원-22,37.446554,127.167657,횡단보도
횡단보도_중원-23,37.446271,127.164017,횡단보도
횡단보도_중원-24,37.44544,127.161652,횡단보도
횡단보도_중원-25,37.444259,127.160009,횡단보도
횡단보도_중원-26,37.444203,127.15801,횡단보도
횡단보도_중원-27,37.443135,127.155588,횡단보도
횡단보도_중원-28,37.441741,127.153095,횡단보도
횡단보도_중원-29,37.440664,127.150432,횡단보도
횡단보도_중원-30,37.439586,127.147585,횡단보도
횡단보도_중원-31,37.438426,127.14534,횡단보도
횡단보도_중원-32,37.436603,127.14167,횡단보도
횡단보도_중원-33,37.436053,127.140509,횡단보도
횡단보도_중원-34,37.435375,127.140122,횡단보도
횡단보도_중원-35,37.434763,127.138118,횡단보도
횡단보도_중원-36,37.434132,127.134569,횡단보도
횡단보도_중원-37,37.444914,127.160438,횡단보도
횡단보도_중원-38,37.4436,127.154994,횡단보도
횡단보도_중원-39,37.442886,127.153579,횡단보도
횡단보도_중원-40,37.442625,127.151301,횡단보도
횡단보도_중원-41,37.441484,127.150242,횡단보도
횡단보도_중원-42,37.439212,127.14466,횡단보도
횡단보도_중원-43,37.437192,127.141188,횡단보도
횡단보도_중원-44,37.433823,127.128422,횡단보도
횡단보도_중원-45,37.43294,127.127237,횡단보도
횡단보도_중원-46,37.432898,127.119473,횡단보도
횡단보도_중원-47,37.433778,127.177885,횡단보도
횡단보도_중원-48,37.43598,127.178593,횡단보도
횡단보도_중원-49,37.438398,127.179101,횡단보도
횡단보도_중원-50,37.440005,127.18009,횡단보도
횡단보도_중원-51,37.441188,127.180159,횡단보도
횡단보도_중원-52,37.434979,127.170342,횡단보도
횡단보도_중원-53,37.437327,127.173713,횡단보도
횡단보도_중원-54,37.439291,127.176567,횡단보도
횡단보도_중원-55,37.441313,127.177737,횡단보도
횡단보도_중원-56,37.445417,127.179803,횡단보도
횡단보도_중원-57,37.443396,127.177415,횡단보도
횡단보도_중원-58,37.442664,127.170371,횡단보도
횡단보도_중원-59,37.445083,127.168311,횡단보도
횡단보도_중원-60,37.448805,127.166436,횡단보도
횡단보도_중원-61,37.446603,127.171643,횡단보도
횡단보도_중원-62,37.44764,127.172563,횡단보도
횡단보도_중원-63,37.449144,127.173177,횡단보도
횡단보도_중원-64,37.442373,127.166115,횡단보도
횡단보도_중원-65,37.441937,127.166673,횡단보도
횡단보도_중원-66,37.440459,127.162386,횡단보도
횡단보도_중원-67,37.44221,127.160232,횡단보도
횡단보도_중원-68,37.44093,127.160113,횡단보도
횡단보도_중원-69,37.440032,127.159338,횡단보도
횡단보도_중원-70,37.436495,127.15798,횡단보도
횡단보도_중원-71,37.435361,127.157958,횡단보도
횡단보도_중원-72,37.417156,127.14992,횡단보도
횡단보도_중원-73,37.41542,127.147813,횡단보도
횡단보도_중원-74,37.437053,127.146091,횡단보도
횡단보도_중원-75,37.435603,127.147084,횡단보도
횡단보도_중원-76,37.434716,127.14769,횡단보도
횡단보도_중원-77,37.433031,127.150897,횡단보도
횡단보도_중원-78,37.43079,127.150435,횡단보도
횡단보도_중원-79,37.452838,127.172116,횡단보도
횡단보도_중원-80,37.450707,127.165736,횡단보도
횡단보도_중원-81,37.450192,127.163322,횡단보도
횡단보도_중원-82,37.445008,127.159214,횡단보도
횡단보도_중원-83,37.453618,127.161719,횡단보도
횡단보도_중원-84,37.428237,127.137873,횡단보도
횡단보도_중원-85,37.421394,127.128688,횡단보도
횡단보도_중원-86,37.429875,127.129399,횡단보도
횡단보도_중원-87,37.432663,127.128707,횡단보도
횡단보도_중원-88,37.42891,127.120148,횡단보도
횡단보도_중원-89,37.430332,127.118888,횡단보도
횡단보도_중원-90,37.434977,127.173775,횡단보도
횡단보도_중원-91,37.434217,127.170965,횡단보도
횡단보도_중원-92,37.441089,127.171416,횡단보도
횡단보도_중원-93,37.440629,127.172581,횡단보도
횡단보도_중원-94,37.442156,127.170581,횡단보도
횡단보도_중원-95,37.436255,127.143559,횡단보도
횡단보도_중원-96,37.419965,127.157175,횡단보도
횡단보도_중원-97,37.414854,127.148675,횡단보도
횡단보도_중원-98,37.413898,127.149773,횡단보도
횡단보도_중원-99,37.414621,127.151646,횡단보도
횡단보도_중원-100,37.414154,127.154815,횡단보도
횡단보도_중원-101,37.414728,127.158,횡단보도
횡단보도_중원-102,37.414728,127.158,횡단보도
횡단보도_중원-103,37.414728,127.158,횡단보도
횡단보도_중원-104,37.41567,127.150424,횡단보도
횡단보도_중원-105,37.417008,127.150762,횡단보도
횡단보도_중원-106,37.416862,127.153274,횡단보도
횡단보도_중원-107,37.417625,127.154589,횡단보도
횡단보도_중원-108,37.415141,127.159085,횡단보도
횡단보도_중원-109,37.412107,127.163409,횡단보도
횡단보도_중원-110,37.418731,127.183515,횡단보도
횡단보도_중원-111,37.420932,127.183103,횡단보도
횡단보도_중원-112,37.420932,127.183103,횡단보도
횡단보도_중원-113,37.429152,127.130612,횡단보도
횡단보도_중원-114,37.428609,127.132694,횡단보도
횡단보도_중원-115,37.428704,127.133713,횡단보도
횡단보도_중원-116,37.4287,127.136238,횡단보도
횡단보도_중원-117,37.44267,127.156547,횡단보도
횡단보도_중원-118,37.436438,127.150501,횡단보도
횡단보도_중원-119,37.418555,127.127775,횡단보도
횡단보도_중원-120,37.418578,127.12554,횡단보도
횡단보도_중원-121,37.417457,127.124777,횡단보도
횡단보도_중원-122,37.418953,127.130775,횡단보도
횡단보도_중원-123,37.418952,127.132254,횡단보도
횡단보도_중원-124,37.419025,127.13463,횡단보도
횡단보도_중원-125,37.418389,127.134923,횡단보도
횡단보도_중원-126,37.417566,127.137519,횡단보도
횡단보도_중원-127,37.45758,127.165819,횡단보도
횡단보도_중원-128,37.457089,127.166519,횡단보도
횡단보도_중원-129,37.456086,127.167601,횡단보도
횡단보도_중원-130,37.454649,127.164254,횡단보도
횡단보도_중원-131,37.454872,127.162615,횡단보도
횡단보도_중원-132,37.430764,127.12638,횡단보도
횡단보도_중원-133,37.445161,127.158109,횡단보도
횡단보도_중원-134,37.445171,127.157841,횡단보도
횡단보도_중원-135,37.444674,127.158062,횡단보도
횡단보도_중원-136,37.444751,127.158591,횡단보도
횡단보도_분당-1,37.415879,127.12877,횡단보도
횡단보도_분당-2,37.41307,127.12848,횡단보도
횡단보도_분당-3,37.41309,127.127281,횡단보도
횡단보도_분당-4,37.40875,127.128389,횡단보도
횡단보도_분당-5,37.400835,127.128194,횡단보도
횡단보도_분당-6,37.392361,127.127942,횡단보도
횡단보도_분당-7,37.383028,127.121484,횡단보도
횡단보도_분당-8,37.376256,127.121325,횡단보도
횡단보도_분당-9,37.373914,127.110573,횡단보도
횡단보도_분당-10,37.373914,127.110573,횡단보도
횡단보도_분당-11,37.366184,127.108063,횡단보도
횡단보도_분당-12,37.36814,127.107253,횡단보도
횡단보도_분당-13,37.366158,127.108063,횡단보도
횡단보도_분당-14,37.362506,127.107546,횡단보도
횡단보도_분당-15,37.360889,127.107614,횡단보도
횡단보도_분당-16,37.355536,127.109027,횡단보도
횡단보도_분당-17,37.354235,127.109196,횡단보도
횡단보도_분당-18,37.349283,127.108276,횡단보도
횡단보도_분당-19,37.346586,127.109229,횡단보도
횡단보도_분당-20,37.343979,127.109243,횡단보도
횡단보도_분당-21,37.342854,127.106961,횡단보도
횡단보도_분당-22,37.341319,127.108067,횡단보도
횡단보도_분당-23,37.338765,127.106677,횡단보도
횡단보도_분당-24,37.338765,127.106677,횡단보도
횡단보도_분당-25,37.338765,127.106677,횡단보도
횡단보도_분당-26,37.415501,127.137441,횡단보도
횡단보도_분당-27,37.41319,127.140993,횡단보도
횡단보도_분당-28,37.408997,127.143252,횡단보도
횡단보도_분당-29,37.407482,127.142199,횡단보도
횡단보도_분당-30,37.382218,127.137877,횡단보도
횡단보도_분당-31,37.37858,127.136667,횡단보도
횡단보도_분당-32,37.376981,127.133437,횡단보도
횡단보도_분당-33,37.374442,127.129516,횡단보도
횡단보도_분당-34,37.376256,127.121325,횡단보도
횡단보도_분당-35,37.369102,127.12206,횡단보도
횡단보도_분당-36,37.369386,127.121612,횡단보도
횡단보도_분당-37,37.362359,127.119347,횡단보도
횡단보도_분당-38,37.360078,127.119349,횡단보도
횡단보도_분당-39,37.354223,127.12098,횡단보도
횡단보도_분당-40,37.352814,127.116429,횡단보도
횡단보도_분당-41,37.351707,127.115456,횡단보도
횡단보도_분당-42,37.350251,127.114797,횡단보도
횡단보도_분당-43,37.346685,127.106299,횡단보도
횡단보도_분당-44,37.375676,127.107715,횡단보도
횡단보도_분당-45,37.362939,127.105017,횡단보도
횡단보도_분당-46,37.359519,127.10522,횡단보도
횡단보도_분당-47,37.342594,127.103967,횡단보도
횡단보도_분당-48,37.340502,127.103986,횡단보도
횡단보도_분당-49,37.338765,127.106677,횡단보도
횡단보도_분당-50,37.33692,127.107082,횡단보도
횡단보도_분당-51,37.41411,127.142027,횡단보도
횡단보도_분당-52,37.415425,127.138017,횡단보도
횡단보도_분당-53,37.416269,127.134655,횡단보도
횡단보도_분당-54,37.415501,127.137441,횡단보도
횡단보도_분당-55,37.416129,127.131281,횡단보도
횡단보도_분당-56,37.415687,127.122594,횡단보도
횡단보도_분당-57,37.415223,127.124358,횡단보도
횡단보도_분당-58,37.413197,127.123286,횡단보도
횡단보도_분당-59,37.411792,127.123969,횡단보도
횡단보도_분당-60,37.407326,127.126613,횡단보도
