시설물명,위도,경도,카테고리
무단횡단방지펜스_성남-01-005_78,37.414057,127.157423,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_79,37.414014,127.157557,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_80,37.413919,127.157831,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_81,37.413815,127.158073,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_82,37.413788,127.158392,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_83,37.413956,127.158514,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_84,37.414334,127.158778,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_85,37.414591,127.158962,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_86,37.414791,127.159098,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_87,37.414976,127.159228,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_88,37.414924,127.159298,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_89,37.414973,127.159421,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_90,37.414821,127.159315,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_91,37.414663,127.159207,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_92,37.414658,127.159106,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_93,37.414395,127.159052,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_94,37.414289,127.158859,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_95,37.413947,127.158624,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_96,37.413861,127.158647,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_97,37.413444,127.158874,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_98,37.413327,127.158801,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_99,37.413642,127.158002,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_100,37.413678,127.157833,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_101,37.413737,127.157652,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_102,37.413829,127.157359,무단횡단방지펜스
무단횡단방지펜스_성남-01-005_103,37.413865,127.157633,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_104,37.337824,127.116324,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_105,37.339453,127.115941,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_106,37.338089,127.114923,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_107,37.337856,127.115955,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_108,37.337977,127.116481,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_109,37.338098,127.117262,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_110,37.338101,127.118495,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_111,37.338483,127.119884,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_112,37.337749,127.118959,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_113,37.337749,127.119131,무단횡단방지펜스
