시군명,사고년도,사고유형구분,다발지식별자,다발지역그룹식별자,법정동코드,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,위도,경도,사고다발지역폴리곤정보,사고심각도
성남시,2019,무단횡단사고다발지,6635506,2020055,4113110100,130841002,경기남부 성남수정2,경기도 성남시 수정구 신흥동(신흥사거리 부근),7,8,0,3,5,0,37.439794378209,127.144979955162,"{""type"":""Polygon"",""coordinates"":[[[127.1476749,37.43979438],[127.14762312,37.43937693],[127.14746976,37.43897552],[127.14722072,37.43860558],[127.14688557,37.43828132],[127.14647719,37.43801521],[127.14601127,37.43781747],[127.14550571,37.4376957],[127.14497996,37.43765458],[127.1444542,37.4376957],[127.14394864,37.43781747],[127.14348272,37.43801521],[127.14307434,37.43828132],[127.14273919,37.43860558],[127.14249015,37.43897552],[127.14233679,37.43937693],[127.14228501,37.43979438],[127.14233679,37.44021182],[127.14249015,37.44061323],[127.14273919,37.44098316],[127.14307434,37.44130741],[127.14348272,37.44157351],[127.14394864,37.44177124],[127.1444542,37.441893],[127.14497996,37.44193411],[127.14550571,37.441893],[127.14601127,37.44177124],[127.14647719,37.44157351],[127.14688557,37.44130741],[127.14722072,37.44098316],[127.14746976,37.44061323],[127.14762312,37.44021182],[127.1476749,37.43979438]]]}",20
성남시,2019,무단횡단사고다발지,6635675,2020055,4113510700,133341003,경기남부 분당3,경기도 성남시 분당구 야탑동(야탑로69번길246 부근),3,3,1,0,2,0,37.412133519947,127.127418775757,"{""type"":""Polygon"",""coordinates"":[[[127.13011372,37.41213352],[127.13006194,37.41171592],[127.12990858,37.41131436],[127.12965954,37.41094428],[127.12932439,37.4106199],[127.12891601,37.41035369],[127.12845009,37.41015588],[127.12794453,37.41003406],[127.12741878,37.40999293],[127.12689302,37.41003406],[127.12638746,37.41015588],[127.12592154,37.41035369],[127.12551316,37.4106199],[127.12517801,37.41094428],[127.12492897,37.41131436],[127.12477561,37.41171592],[127.12472383,37.41213352],[127.12477561,37.41255112],[127.12492897,37.41295267],[127.12517801,37.41332274],[127.12551316,37.41364711],[127.12592154,37.41391331],[127.12638746,37.41411111],[127.12689302,37.41423292],[127.12741878,37.41427405],[127.12794453,37.41423292],[127.12845009,37.41411111],[127.12891601,37.41391331],[127.12932439,37.41364711],[127.12965954,37.41332274],[127.12990858,37.41295267],[127.13006194,37.41255112],[127.13011372,37.41213352]]]}",12
성남시,2019,무단횡단사고다발지,6635505,2020055,4113110200,130841003,경기남부 성남수정3,경기도 성남시 수정구 태평동(남문로92 부근),4,5,0,2,3,0,37.446661859458,127.135777767331,"{""type"":""Polygon"",""coordinates"":[[[127.13847271,37.44666186],[127.13842093,37.44624445],[127.13826757,37.44584308],[127.13801853,37.44547317],[127.13768338,37.44514894],[127.137275,37.44488285],[127.13680908,37.44468513],[127.13630353,37.44456337],[127.13577777,37.44452226],[127.13525201,37.44456337],[127.13474646,37.44468513],[127.13428054,37.44488285],[127.13387215,37.44514894],[127.133537,37.44547317],[127.13328796,37.44584308],[127.1331346,37.44624445],[127.13308282,37.44666186],[127.1331346,37.44707927],[127.13328796,37.44748063],[127.133537,37.44785053],[127.13387215,37.44817475],[127.13428054,37.44844083],[127.13474646,37.44863854],[127.13525201,37.44876029],[127.13577777,37.4488014],[127.13630353,37.44876029],[127.13680908,37.44863854],[127.137275,37.44844083],[127.13768338,37.44817475],[127.13801853,37.44785053],[127.13826757,37.44748063],[127.13842093,37.44707927],[127.13847271,37.44666186]]]}",13
성남시,2019,무단횡단사고다발지,6635537,2020055,4113510500,133341001,경기남부 분당1,경기도 성남시 분당구 서현동(서현로210번길14 부근),7,11,0,4,4,3,37.385780596998,127.125000271247,"{""type"":""Polygon"",""coordinates"":[[[127.12769522,37.3857806],[127.12764343,37.38536285],[127.12749008,37.38496115],[127.12724104,37.38459094],[127.12690589,37.38426645],[127.1264975,37.38400014],[127.12603158,37.38380226],[127.12552603,37.3836804],[127.12500027,37.38363926],[127.12447451,37.3836804],[127.12396896,37.38380226],[127.12350304,37.38400014],[127.12309466,37.38426645],[127.12275951,37.38459094],[127.12251047,37.38496115],[127.12235711,37.38536285],[127.12230533,37.3857806],[127.12235711,37.38619834],[127.12251047,37.38660004],[127.12275951,37.38697024],[127.12309466,37.38729472],[127.12350304,37.38756101],[127.12396896,37.38775888],[127.12447451,37.38788073],[127.12500027,37.38792188],[127.12552603,37.38788073],[127.12603158,37.38775888],[127.1264975,37.38756101],[127.12690589,37.38729472],[127.12724104,37.38697024],[127.12749008,37.38660004],[127.12764343,37.38619834],[127.12769522,37.3857806]]]}",24
성남시,2019,무단횡단사고다발지,6635536,2020055,4113510300,133341002,경기남부 분당2,경기도 성남시 분당구 정자동(성남대로343번길14 부근),5,5,0,1,4,0,37.367200688062,127.105850366602,"{""type"":""Polygon"",""coordinates"":[[[127.10854531,37.36720069],[127.10849353,37.36678283],[127.10834017,37.36638104],[127.10809113,37.36601074],[127.10775598,37.36568616],[127.1073476,37.36541979],[127.10688168,37.36522186],[127.10637612,37.36509997],[127.10585037,37.36505882],[127.10532461,37.36509997],[127.10481906,37.36522186],[127.10435313,37.36541979],[127.10394475,37.36568616],[127.1036096,37.36601074],[127.10336056,37.36638104],[127.1032072,37.36678283],[127.10315542,37.36720069],[127.1032072,37.36761854],[127.10336056,37.36802033],[127.1036096,37.36839062],[127.10394475,37.36871518],[127.10435313,37.36898154],[127.10481906,37.36917947],[127.10532461,37.36930134],[127.10585037,37.3693425],[127.10637612,37.36930134],[127.10688168,37.36917947],[127.1073476,37.36898154],[127.10775598,37.36871518],[127.10809113,37.36839062],[127.10834017,37.36802033],[127.10849353,37.36761854],[127.10854531,37.36720069]]]}",9
성남시,2019,무단횡단사고다발지,6635535,2020055,4113313200,133241001,경기남부 성남중원1,경기도 성남시 중원구 중앙동(산성대로341번길21 부근),5,5,0,4,0,1,37.442935182214,127.15377841844,"{""type"":""Polygon"",""coordinates"":[[[127.15647336,37.44293518],[127.15642158,37.44251775],[127.15626822,37.44211636],[127.15601918,37.44174643],[127.15568403,37.44142219],[127.15527565,37.44115608],[127.15480973,37.44095835],[127.15430418,37.44083659],[127.15377842,37.44079547],[127.15325266,37.44083659],[127.15274711,37.44095835],[127.15228119,37.44115608],[127.1518728,37.44142219],[127.15153765,37.44174643],[127.15128861,37.44211636],[127.15113526,37.44251775],[127.15108347,37.44293518],[127.15113526,37.44335261],[127.15128861,37.443754],[127.15153765,37.44412391],[127.1518728,37.44444815],[127.15228119,37.44471424],[127.15274711,37.44491196],[127.15325266,37.44503372],[127.15377842,37.44507483],[127.15430418,37.44503372],[127.15480973,37.44491196],[127.15527565,37.44471424],[127.15568403,37.44444815],[127.15601918,37.44412391],[127.15626822,37.443754],[127.15642158,37.44335261],[127.15647336,37.44293518]]]}",20
성남시,2019,보행노인사고다발지,6608060,2020027,4113310400,41133004,경기도 성남시 중원구4,경기도 성남시 중원구 은행동(은이로24 부근),4,4,0,3,1,0,37.456416438769,127.167362242674,"{""type"":""Polygon"",""coordinates"":[[[127.16915887,37.45641644],[127.16912435,37.4561382],[127.16902211,37.45587066],[127.16885609,37.45562408],[127.16863265,37.45540796],[127.1683604,37.45523059],[127.16804978,37.4550988],[127.16771275,37.45501764],[127.16736224,37.45499023],[127.16701174,37.45501764],[127.1666747,37.4550988],[127.16636409,37.45523059],[127.16609183,37.45540796],[127.1658684,37.45562408],[127.16570237,37.45587066],[127.16560013,37.4561382],[127.16556561,37.45641644],[127.16560013,37.45669467],[127.16570237,37.45696222],[127.1658684,37.45720879],[127.16609183,37.4574249],[127.16636409,37.45760227],[127.1666747,37.45773406],[127.16701174,37.45781522],[127.16736224,37.45784262],[127.16771275,37.45781522],[127.16804978,37.45773406],[127.1683604,37.45760227],[127.16863265,37.4574249],[127.16885609,37.45720879],[127.16902211,37.45696222],[127.16912435,37.45669467],[127.16915887,37.45641644]]]}",16
성남시,2019,보행노인사고다발지,6614066,2020027,4113310500,41133003,경기도 성남시 중원구3,경기도 성남시 중원구 상대원동(금상로771 부근),4,5,0,3,2,0,37.440415288136,127.162480080492,"{""type"":""Polygon"",""coordinates"":[[[127.16427671,37.44041529],[127.16424219,37.44013699],[127.16413995,37.43986939],[127.16397392,37.43962276],[127.16375049,37.43940659],[127.16347823,37.43922919],[127.16316762,37.43909736],[127.16283059,37.43901619],[127.16248008,37.43898878],[127.16212958,37.43901619],[127.16179254,37.43909736],[127.16148193,37.43922919],[127.16120967,37.43940659],[127.16098624,37.43962276],[127.16082021,37.43986939],[127.16071797,37.44013699],[127.16068345,37.44041529],[127.16071797,37.44069358],[127.16082021,37.44096118],[127.16098624,37.4412078],[127.16120967,37.44142397],[127.16148193,37.44160137],[127.16179254,37.44173319],[127.16212958,37.44181436],[127.16248008,37.44184177],[127.16283059,37.44181436],[127.16316762,37.44173319],[127.16347823,37.44160137],[127.16375049,37.44142397],[127.16397392,37.4412078],[127.16413995,37.44096118],[127.16424219,37.44069358],[127.16427671,37.44041529]]]}",17
성남시,2019,보행노인사고다발지,6614065,2020027,4113310100,41133002,경기도 성남시 중원구2,경기도 성남시 중원구 성남동(성일중고앞사거리 부근),5,5,0,2,3,0,37.43633891491,127.142421937923,"{""type"":""Polygon"",""coordinates"":[[[127.14421857,37.43633891],[127.14418405,37.4360606],[127.14408181,37.43579299],[127.14391578,37.43554635],[127.14369235,37.43533017],[127.14342009,37.43515275],[127.14310948,37.43502092],[127.14277244,37.43493974],[127.14242194,37.43491232],[127.14207143,37.43493974],[127.1417344,37.43502092],[127.14142378,37.43515275],[127.14115153,37.43533017],[127.14092809,37.43554635],[127.14076207,37.43579299],[127.14065983,37.4360606],[127.14062531,37.43633891],[127.14065983,37.43661723],[127.14076207,37.43688484],[127.14092809,37.43713147],[127.14115153,37.43734765],[127.14142378,37.43752506],[127.1417344,37.43765689],[127.14207143,37.43773807],[127.14242194,37.43776548],[127.14277244,37.43773807],[127.14310948,37.43765689],[127.14342009,37.43752506],[127.14369235,37.43734765],[127.14391578,37.43713147],[127.14408181,37.43688484],[127.14418405,37.43661723],[127.14421857,37.43633891]]]}",13
성남시,2019,보행노인사고다발지,6614064,2020027,4113310100,41133001,경기도 성남시 중원구1,경기도 성남시 중원구 성남동(모란삼거리 부근),9,9,0,3,6,0,37.431623263104,127.129353816427,"{""type"":""Polygon"",""coordinates"":[[[127.13115045,37.43162326],[127.13111593,37.43134493],[127.13101369,37.4310773],[127.13084766,37.43083065],[127.13062423,37.43061445],[127.13035197,37.43043702],[127.13004136,37.43030518],[127.12970432,37.430224],[127.12935382,37.43019658],[127.12900331,37.430224],[127.12866628,37.43030518],[127.12835566,37.43043702],[127.12808341,37.43061445],[127.12785997,37.43083065],[127.12769395,37.4310773],[127.12759171,37.43134493],[127.12755719,37.43162326],[127.12759171,37.43190159],[127.12769395,37.43216922],[127.12785997,37.43241587],[127.12808341,37.43263206],[127.12835566,37.43280948],[127.12866628,37.43294132],[127.12900331,37.4330225],[127.12935382,37.43304992],[127.12970432,37.4330225],[127.13004136,37.43294132],[127.13035197,37.43280948],[127.13062423,37.43263206],[127.13084766,37.43241587],[127.13101369,37.43216922],[127.13111593,37.43190159],[127.13115045,37.43162326]]]}",21
성남시,2019,보행노인사고다발지,6614069,2020027,4113511100,41135001,경기도 성남시 분당구1,경기도 성남시 분당구 금곡동(미금역사거리 부근),7,7,0,3,3,1,37.349979632255,127.109203124626,"{""type"":""Polygon"",""coordinates"":[[[127.11099976,37.34997963],[127.11096523,37.349701],[127.11086299,37.34943307],[127.11069697,37.34918615],[127.11047353,37.34896972],[127.11020128,37.3487921],[127.10989067,37.34866012],[127.10955363,37.34857884],[127.10920312,37.3485514],[127.10885262,37.34857884],[127.10851558,37.34866012],[127.10820497,37.3487921],[127.10793271,37.34896972],[127.10770928,37.34918615],[127.10754325,37.34943307],[127.10744102,37.349701],[127.10740649,37.34997963],[127.10744102,37.35025826],[127.10754325,37.35052619],[127.10770928,37.35077311],[127.10793271,37.35098953],[127.10820497,37.35116715],[127.10851558,37.35129913],[127.10885262,37.3513804],[127.10920312,37.35140784],[127.10955363,37.3513804],[127.10989067,37.35129913],[127.11020128,37.35116715],[127.11047353,37.35098953],[127.11069697,37.35077311],[127.11086299,37.35052619],[127.11096523,37.35025826],[127.11099976,37.34997963]]]}",18
성남시,2019,보행노인사고다발지,6614070,2020027,4113510500,41135002,경기도 성남시 분당구2,경기도 성남시 분당구 서현동(중앙공원로39번길49 부근),3,4,0,2,2,0,37.383073747356,127.124530259465,"{""type"":""Polygon"",""coordinates"":[[[127.12632689,37.38307375],[127.12629237,37.38279524],[127.12619013,37.38252743],[127.1260241,37.38228062],[127.12580067,37.38206428],[127.12552841,37.38188674],[127.1252178,37.38175481],[127.12488076,37.38167357],[127.12453026,37.38164614],[127.12417975,37.38167357],[127.12384272,37.38175481],[127.12353211,37.38188674],[127.12325985,37.38206428],[127.12303642,37.38228062],[127.12287039,37.38252743],[127.12276815,37.38279524],[127.12273363,37.38307375],[127.12276815,37.38335226],[127.12287039,37.38362006],[127.12303642,37.38386687],[127.12325985,37.3840832],[127.12353211,37.38426074],[127.12384272,37.38439266],[127.12417975,37.3844739],[127.12453026,37.38450133],[127.12488076,37.3844739],[127.1252178,37.38439266],[127.12552841,37.38426074],[127.12580067,37.3840832],[127.1260241,37.38386687],[127.12619013,37.38362006],[127.12629237,37.38335226],[127.12632689,37.38307375]]]}",12
성남시,2019,보행노인사고다발지,6613758,2020027,4113110100,41131001,경기도 성남시 수정구1,경기도 성남시 수정구 신흥동(신흥사거리 부근),6,7,0,3,4,0,37.440696215659,127.146641687365,"{""type"":""Polygon"",""coordinates"":[[[127.14843832,37.44069622],[127.1484038,37.44041792],[127.14830156,37.44015032],[127.14813553,37.43990369],[127.1479121,37.43968753],[127.14763984,37.43951012],[127.14732923,37.4393783],[127.14699219,37.43929712],[127.14664169,37.43926971],[127.14629118,37.43929712],[127.14595415,37.4393783],[127.14564353,37.43951012],[127.14537128,37.43968753],[127.14514784,37.43990369],[127.14498182,37.44015032],[127.14487958,37.44041792],[127.14484506,37.44069622],[127.14487958,37.44097451],[127.14498182,37.44124211],[127.14514784,37.44148873],[127.14537128,37.44170489],[127.14564353,37.44188229],[127.14595415,37.44201411],[127.14629118,37.44209529],[127.14664169,37.4421227],[127.14699219,37.44209529],[127.14732923,37.44201411],[127.14763984,37.44188229],[127.1479121,37.44170489],[127.14813553,37.44148873],[127.14830156,37.44124211],[127.1484038,37.44097451],[127.14843832,37.44069622]]]}",19
성남시,2019,자전거사고다발지,6617747,2020037,4113510600,41135001,경기도 성남시 분당구1,경기도 성남시 분당구 이매동(하탑사거리 부근),4,5,0,2,3,0,37.40546221501,127.128164722925,"{""type"":""Polygon"",""coordinates"":[[[127.12996135,37.40546222],[127.12992683,37.40518379],[127.12982459,37.40491606],[127.12965857,37.40466932],[127.12943513,37.40445305],[127.12916288,37.40427556],[127.12885226,37.40414367],[127.12851523,37.40406246],[127.12816472,37.40403504],[127.12781422,37.40406246],[127.12747718,37.40414367],[127.12716657,37.40427556],[127.12689431,37.40445305],[127.12667088,37.40466932],[127.12650485,37.40491606],[127.12640261,37.40518379],[127.12636809,37.40546222],[127.12640261,37.40574064],[127.12650485,37.40600837],[127.12667088,37.4062551],[127.12689431,37.40647137],[127.12716657,37.40664885],[127.12747718,37.40678073],[127.12781422,37.40686194],[127.12816472,37.40688937],[127.12851523,37.40686194],[127.12885226,37.40678073],[127.12916288,37.40664885],[127.12943513,37.40647137],[127.12965857,37.4062551],[127.12982459,37.40600837],[127.12992683,37.40574064],[127.12996135,37.40546222]]]}",13
성남시,2019,자전거사고다발지,6617760,2020037,4113310100,41133001,경기도 성남시 중원구1,경기도 성남시 중원구 성남동(모란사거리 부근),5,5,0,3,1,1,37.433442382961,127.128648041075,"{""type"":""Polygon"",""coordinates"":[[[127.13044467,37.43344238],[127.13041015,37.43316406],[127.13030791,37.43289643],[127.13014188,37.43264978],[127.12991845,37.43243359],[127.1296462,37.43225617],[127.12933558,37.43212433],[127.12899855,37.43204315],[127.12864804,37.43201574],[127.12829754,37.43204315],[127.1279605,37.43212433],[127.12764989,37.43225617],[127.12737763,37.43243359],[127.1271542,37.43264978],[127.12698817,37.43289643],[127.12688593,37.43316406],[127.12685141,37.43344238],[127.12688593,37.4337207],[127.12698817,37.43398833],[127.1271542,37.43423497],[127.12737763,37.43445116],[127.12764989,37.43462858],[127.1279605,37.43476041],[127.12829754,37.43484159],[127.12864804,37.434869],[127.12899855,37.43484159],[127.12933558,37.43476041],[127.1296462,37.43462858],[127.12991845,37.43445116],[127.13014188,37.43423497],[127.13030791,37.43398833],[127.13041015,37.4337207],[127.13044467,37.43344238]]]}",16
성남시,2018,무단횡단사고다발지,6545745,2019066,4113110100,130841001,경기 성남수정1,경기도 성남시 수정구 신흥동(성남신세계쉐덴주상복합 부근),4,4,0,4,0,0,37.443575316948,127.140807287927,"{""type"":""Polygon"",""coordinates"":[[[127.14350223,37.44357532],[127.14345045,37.44315789],[127.14329709,37.4427565],[127.14304805,37.44238658],[127.1427129,37.44206233],[127.14230452,37.44179623],[127.1418386,37.4415985],[127.14133305,37.44147674],[127.14080729,37.44143563],[127.14028153,37.44147674],[127.13977598,37.4415985],[127.13931006,37.44179623],[127.13890167,37.44206233],[127.13856652,37.44238658],[127.13831748,37.4427565],[127.13816412,37.44315789],[127.13811234,37.44357532],[127.13816412,37.44399274],[127.13831748,37.44439412],[127.13856652,37.44476404],[127.13890167,37.44508827],[127.13931006,37.44535436],[127.13977598,37.44555208],[127.14028153,37.44567383],[127.14080729,37.44571495],[127.14133305,37.44567383],[127.1418386,37.44555208],[127.14230452,37.44535436],[127.1427129,37.44508827],[127.14304805,37.44476404],[127.14329709,37.44439412],[127.14345045,37.44399274],[127.14350223,37.44357532]]]}",20
성남시,2018,무단횡단사고다발지,6545944,2019066,4113510700,133341001,경기 분당1,경기도 성남시 분당구 야탑동(NC백화점 야탑점 부근),4,4,0,2,2,0,37.410356827407,127.128269183677,"{""type"":""Polygon"",""coordinates"":[[[127.13096413,37.41035683],[127.13091235,37.40993921],[127.13075899,37.40953765],[127.13050995,37.40916756],[127.1301748,37.40884317],[127.12976642,37.40857696],[127.12930049,37.40837914],[127.12879494,37.40825732],[127.12826918,37.40821619],[127.12774343,37.40825732],[127.12723787,37.40837914],[127.12677195,37.40857696],[127.12636357,37.40884317],[127.12602842,37.40916756],[127.12577938,37.40953765],[127.12562602,37.40993921],[127.12557424,37.41035683],[127.12562602,37.41077444],[127.12577938,37.411176],[127.12602842,37.41154608],[127.12636357,37.41187045],[127.12677195,37.41213666],[127.12723787,37.41233447],[127.12774343,37.41245628],[127.12826918,37.41249741],[127.12879494,37.41245628],[127.12930049,37.41233447],[127.12976642,37.41213666],[127.1301748,37.41187045],[127.13050995,37.41154608],[127.13075899,37.411176],[127.13091235,37.41077444],[127.13096413,37.41035683]]]}",12
성남시,2018,보행노인사고다발지,6505912,2019036,4113110400,41131004,경기도 성남시 수정구4,경기도 성남시 수정구 단대동(남한산성입구역 부근),3,3,1,1,1,0,37.452113781727,127.159930497995,"{""type"":""Polygon"",""coordinates"":[[[127.16172713,37.45211378],[127.16169261,37.45183553],[127.16159037,37.45156797],[127.16142434,37.45132138],[127.16120091,37.45110525],[127.16092865,37.45092787],[127.16061804,37.45079606],[127.160281,37.4507149],[127.1599305,37.45068749],[127.15957999,37.4507149],[127.15924296,37.45079606],[127.15893234,37.45092787],[127.15866009,37.45110525],[127.15843665,37.45132138],[127.15827063,37.45156797],[127.15816839,37.45183553],[127.15813387,37.45211378],[127.15816839,37.45239203],[127.15827063,37.45265959],[127.15843665,37.45290617],[127.15866009,37.4531223],[127.15893234,37.45329968],[127.15924296,37.45343148],[127.15957999,37.45351264],[127.1599305,37.45354004],[127.160281,37.45351264],[127.16061804,37.45343148],[127.16092865,37.45329968],[127.16120091,37.4531223],[127.16142434,37.45290617],[127.16159037,37.45265959],[127.16169261,37.45239203],[127.16172713,37.45211378]]]}",16
성남시,2018,보행노인사고다발지,6511991,2019036,4113110200,41131003,경기도 성남시 수정구3,경기도 성남시 수정구 태평동(성남동태평동우체국 부근),4,4,0,3,1,0,37.441645890746,127.133036324368,"{""type"":""Polygon"",""coordinates"":[[[127.13483295,37.44164589],[127.13479843,37.4413676],[127.13469619,37.4411],[127.13453017,37.44085338],[127.13430673,37.44063721],[127.13403448,37.44045981],[127.13372387,37.44032799],[127.13338683,37.44024681],[127.13303632,37.4402194],[127.13268582,37.44024681],[127.13234878,37.44032799],[127.13203817,37.44045981],[127.13176591,37.44063721],[127.13154248,37.44085338],[127.13137645,37.4411],[127.13127422,37.4413676],[127.13123969,37.44164589],[127.13127422,37.44192418],[127.13137645,37.44219178],[127.13154248,37.44243839],[127.13176591,37.44265455],[127.13203817,37.44283195],[127.13234878,37.44296377],[127.13268582,37.44304494],[127.13303632,37.44307235],[127.13338683,37.44304494],[127.13372387,37.44296377],[127.13403448,37.44283195],[127.13430673,37.44265455],[127.13453017,37.44243839],[127.13469619,37.44219178],[127.13479843,37.44192418],[127.13483295,37.44164589]]]}",16
성남시,2018,보행노인사고다발지,6511989,2019036,4113110100,41131002,경기도 성남시 수정구2,경기도 성남시 수정구 신흥동(산성동행정복지센터 부근),4,4,1,1,2,0,37.45164211879,127.148397771041,"{""type"":""Polygon"",""coordinates"":[[[127.1501944,37.45164212],[127.15015988,37.45136386],[127.15005764,37.4510963],[127.14989161,37.45084971],[127.14966818,37.45063358],[127.14939593,37.4504562],[127.14908531,37.45032439],[127.14874828,37.45024323],[127.14839777,37.45021582],[127.14804727,37.45024323],[127.14771023,37.45032439],[127.14739962,37.4504562],[127.14712736,37.45063358],[127.14690393,37.45084971],[127.1467379,37.4510963],[127.14663566,37.45136386],[127.14660114,37.45164212],[127.14663566,37.45192037],[127.1467379,37.45218793],[127.14690393,37.45243452],[127.14712736,37.45265065],[127.14739962,37.45282802],[127.14771023,37.45295982],[127.14804727,37.45304099],[127.14839777,37.45306839],[127.14874828,37.45304099],[127.14908531,37.45295982],[127.14939593,37.45282802],[127.14966818,37.45265065],[127.14989161,37.45243452],[127.15005764,37.45218793],[127.15015988,37.45192037],[127.1501944,37.45164212]]]}",17
성남시,2018,보행노인사고다발지,6511990,2019036,4113110200,41131001,경기도 성남시 수정구1,경기도 성남시 수정구 태평동(세븐일레븐 성남태평점 부근),4,4,1,1,2,0,37.439392359671,127.127986660757,"{""type"":""Polygon"",""coordinates"":[[[127.12978329,37.43939236],[127.12974877,37.43911406],[127.12964653,37.43884645],[127.1294805,37.43859982],[127.12925707,37.43838365],[127.12898482,37.43820624],[127.1286742,37.43807442],[127.12833717,37.43799324],[127.12798666,37.43796583],[127.12763616,37.43799324],[127.12729912,37.43807442],[127.12698851,37.43820624],[127.12671625,37.43838365],[127.12649282,37.43859982],[127.12632679,37.43884645],[127.12622455,37.43911406],[127.12619003,37.43939236],[127.12622455,37.43967066],[127.12632679,37.43993826],[127.12649282,37.44018489],[127.12671625,37.44040105],[127.12698851,37.44057846],[127.12729912,37.44071028],[127.12763616,37.44079146],[127.12798666,37.44081887],[127.12833717,37.44079146],[127.1286742,37.44071028],[127.12898482,37.44057846],[127.12925707,37.44040105],[127.1294805,37.44018489],[127.12964653,37.43993826],[127.12974877,37.43967066],[127.12978329,37.43939236]]]}",17
성남시,2018,보행노인사고다발지,6511994,2019036,4113510700,41135003,경기도 성남시 분당구3,경기도 성남시 분당구 야탑동(야탑지구대 부근),5,5,0,3,1,1,37.410160362412,127.127124512188,"{""type"":""Polygon"",""coordinates"":[[[127.12892114,37.41016036],[127.12888662,37.40988195],[127.12878438,37.40961424],[127.12861836,37.40936752],[127.12839492,37.40915126],[127.12812267,37.40897378],[127.12781205,37.4088419],[127.12747502,37.40876069],[127.12712451,37.40873327],[127.12677401,37.40876069],[127.12643697,37.4088419],[127.12612636,37.40897378],[127.1258541,37.40915126],[127.12563067,37.40936752],[127.12546464,37.40961424],[127.1253624,37.40988195],[127.12532788,37.41016036],[127.1253624,37.41043877],[127.12546464,37.41070648],[127.12563067,37.4109532],[127.1258541,37.41116945],[127.12612636,37.41134692],[127.12643697,37.4114788],[127.12677401,37.41156],[127.12712451,37.41158742],[127.12747502,37.41156],[127.12781205,37.4114788],[127.12812267,37.41134692],[127.12839492,37.41116945],[127.12861836,37.4109532],[127.12878438,37.41070648],[127.12888662,37.41043877],[127.12892114,37.41016036]]]}",16
성남시,2018,보행노인사고다발지,6506576,2019036,4113510500,41135002,경기도 성남시 분당구2,경기도 성남시 분당구 서현동(시범단지한양아파트후문 부근),6,6,0,3,3,0,37.383249813929,127.124535502512,"{""type"":""Polygon"",""coordinates"":[[[127.12633213,37.38324981],[127.12629761,37.3829713],[127.12619537,37.3827035],[127.12602935,37.38245668],[127.12580591,37.38224035],[127.12553366,37.38206281],[127.12522304,37.38193088],[127.12488601,37.38184964],[127.1245355,37.38182221],[127.124185,37.38184964],[127.12384796,37.38193088],[127.12353735,37.38206281],[127.12326509,37.38224035],[127.12304166,37.38245668],[127.12287563,37.3827035],[127.12277339,37.3829713],[127.12273887,37.38324981],[127.12277339,37.38352832],[127.12287563,37.38379613],[127.12304166,37.38404294],[127.12326509,37.38425926],[127.12353735,37.3844368],[127.12384796,37.38456872],[127.124185,37.38464996],[127.1245355,37.38467739],[127.12488601,37.38464996],[127.12522304,37.38456872],[127.12553366,37.3844368],[127.12580591,37.38425926],[127.12602935,37.38404294],[127.12619537,37.38379613],[127.12629761,37.38352832],[127.12633213,37.38324981]]]}",18
성남시,2018,보행노인사고다발지,6511993,2019036,4113511400,41135001,경기도 성남시 분당구1,경기도 성남시 분당구 구미동(미금역사거리 부근),8,10,0,5,5,0,37.350088814448,127.108522375608,"{""type"":""Polygon"",""coordinates"":[[[127.11031901,37.35008881],[127.11028448,37.34981018],[127.11018225,37.34954226],[127.11001622,37.34929533],[127.10979279,37.3490789],[127.10952053,37.34890128],[127.10920992,37.3487693],[127.10887288,37.34868802],[127.10852238,37.34866058],[127.10817187,37.34868802],[127.10783483,37.3487693],[127.10752422,37.34890128],[127.10725197,37.3490789],[127.10702853,37.34929533],[127.10686251,37.34954226],[127.10676027,37.34981018],[127.10672575,37.35008881],[127.10676027,37.35036745],[127.10686251,37.35063537],[127.10702853,37.35088229],[127.10725197,37.35109871],[127.10752422,37.35127633],[127.10783483,37.35140831],[127.10817187,37.35148958],[127.10852238,37.35151702],[127.10887288,37.35148958],[127.10920992,37.35140831],[127.10952053,37.35127633],[127.10979279,37.35109871],[127.11001622,37.35088229],[127.11018225,37.35063537],[127.11028448,37.35036745],[127.11031901,37.35008881]]]}",30
